word,head,tail
誉满天下,yù,xià
誉不绝口,yù,kǒu
遇物持平,yù,píng
玉石混淆,yù,xiáo
遇水架桥,yù,qiáo
玉石不分,yù,fēn
玉润冰清,yù,qīng
玉液金波,yù,bō
玉惨花愁,yù,chóu
玉成其美,yù,měi
玉成其事,yù,shì
玉尺量才,yù,cái
玉骨冰肌,yù,jī
玉关人老,yù,lǎo
玉圭金臬,yù,niè
玉毁椟中,yù,zhōng
玉减香消,yù,xiāo
玉减香销,yù,xiāo
玉洁冰清,yù,qīng
玉洁松贞,yù,zhēn
玉昆金友,yù,yǒu
玉粒桂薪,yù,xīn
玉楼赴召,yù,zhào
玉律金科,yù,kē
玉貌花容,yù,róng
玉佩琼琚,yù,jū
玉砌雕阑,yù,lán
玉清冰洁,yù,jié
玉汝于成,yù,chéng
玉软花柔,yù,róu
玉润珠圆,yù,yuán
玉液琼浆,yù,jiāng
遇水叠桥,yù,qiáo
遇事生风,yù,fēng
浴血奋战,yù,zhàn
狱货非宝,yù,bǎo
郁郁芊芊,yù,qiān
郁郁累累,yù,lěi
郁郁寡欢,yù,huān
郁郁葱葱,yù,cōng
郁郁沉沉,yù,chén
玉石同沉,yù,chén
郁郁苍苍,yù,cāng
郁郁不乐,yù,lè
郁郁不得志,yù,dé
饫闻厌见,yù,jiàn
饫甘餍肥,yù,féi
吁天呼地,yù,dì
吁咈都俞,yù,yú
驭凤骖鹤,yù,hè
玉走金飞,yù,fēi
玉柱擎天,yù,tiān
玉质金相,yù,xiàng
玉卮无当,yù,dàng
玉振金声,yù,shēng
玉宇琼楼,yù,lóu
玉友金昆,yù,kūn
欲罢不能,yù,néng
遇水迭桥,yù,qiáo
欲得而甘心,yù,gān
欲盖弥彰,yù,zhāng
遇事生端,yù,duān
遇人不淑,yù,shū
遇难呈祥,yù,xiáng
遇难成祥,yù,xiáng
裕民足国,yù,guó
御沟红叶,yù,yè
寓意深远,yù,yuǎn
寓意深长,yù,cháng
寓情于景,yù,jǐng
寓兵于农,yù,nóng
喻之以理,yù,lǐ
欲益反损,yù,sǔn
欲益反弊,yù,bì
欲扬先抑,yù,yì
欲言又止,yù,zhǐ
欲速则不达,yù,bù
欲速反迟,yù,chí
欲速不达,yù,dá
欲人勿知，莫若勿为,yù,zhī，mò
欲取姑予,yù,yǔ
欲擒故纵,yù,zòng
欲加之罪，何患无辞,yù,zuì，hé
欲壑难填,yù,tián
欲盖而彰,yù,zhāng
玉叶金枝,yù,zhī
玉液金浆,yù,jiāng
玉堂金马,yù,mǎ
玉燕投怀,yù,huái
玉箫金管,yù,guǎn
玉箫金琯,yù,guǎn
玉堂人物,yù,wù
玉碎珠沉,yù,chén
玉碎香消,yù,xiāo
玉碎香销,yù,xiāo
玉树芝兰,yù,lán
玉树琼枝,yù,zhī
玉树临风,yù,fēng
玉食锦衣,yù,yī
玉石杂糅,yù,róu
玉碎香残,yù,cán
运旺时盛,yùn,shèng
运移时易,yùn,yì
运斤如风,yùn,fēng
运开时泰,yùn,tài
运蹇时乖,yùn,guāi
运用之妙，存乎一心,yùn,miào，cún
运斤成风,yùn,fēng
运用之妙，在于一心,yùn,miào，zài
韫椟藏珠,yùn,zhū
运之掌上,yùn,shàng
运智铺谋,yùn,móu
运转时来,yùn,lái
运拙时乖,yùn,guāi
运拙时艰,yùn,jiān
缊褐瓢箪,yùn,dān
运蹇时低,yùn,dī
运用自如,yùn,rú
运计铺谋,yùn,móu
运筹帷幄,yùn,wò
运斧般门,yùn,mén
运筹出奇,yùn,qí
运筹画策,yùn,cè
运筹建策,yùn,cè
运筹借箸,yùn,zhù
运筹决策,yùn,cè
运筹决胜,yùn,shèng
运筹决算,yùn,suàn
运筹千里,yùn,lǐ
运筹设策,yùn,cè
运筹帏幄,yùn,wò
韫椟而藏,yùn,cáng
运筹帷帐,yùn,zhàng
运筹演谋,yùn,móu
运筹制胜,yùn,shèng
运掉自如,yùn,rú
运乖时蹇,yùn,jiǎn
运策帷幄,yùn,wò
运策决机,yùn,jī
逾淮之橘,yú,jú
鱼游燋釜,yú,fǔ
鱼沉鸿断,yú,duàn
鱼肠雁足,yú,zú
逾墙钻蠙,yú,pín
鱼帛狐声,yú,shēng
鱼帛狐篝,yú,gōu
盂方水方,yú,fāng
杅穿皮蠹,yú,dù
余子碌碌,yú,lù
余韵流风,yú,fēng
余勇可贾,yú,gǔ
余音绕梁,yú,liáng
余音袅袅,yú,niǎo
余音缭绕,yú,rào
余业遗烈,yú,liè
余腥残秽,yú,huì
余响绕梁,yú,liáng
余霞散绮,yú,qǐ
余霞成绮,yú,qǐ
余味无穷,yú,qióng
余桃啖君,yú,jūn
余食赘行,yú,xíng
余声三日,yú,rì
鱼沉雁静,yú,jìng
鱼沉雁落,yú,luò
鱼沉雁渺,yú,miǎo
鱼沉雁杳,yú,yǎo
渔翁之利,yú,lì
渔翁得利,yú,lì
渔人之利,yú,lì
渔人得利,yú,lì
榆木疙瘩,yú,da
渔海樵山,yú,shān
榆木圪垯,yú,dá
渔夺侵牟,yú,móu
娱心悦目,yú,mù
娱妻弄子,yú,zǐ
鱼质龙文,yú,wén
榆次之辱,yú,rǔ
鱼跃鸢飞,yú,fēi
鱼与熊掌,yú,zhǎng
逾年历岁,yú,suì
鱼鱼雅雅,yú,yǎ
逾千越万,yú,wàn
愚者千虑，亦有一得,yú,lǜ，yì
愚者千虑，或有一得,yú,lǜ，huò
愚者千虑，必有一得,yú,lǜ，bì
鱼釜尘甑,yú,zèng
逾墙窥蠙,yú,pín
鱼大水小,yú,xiǎo
鱼传尺素,yú,sù
鱼跃龙门,yú,mén
逾次超秩,yú,zhì
逾墙钻隙,yú,xì
余妙绕梁,yú,liáng
鱼米之地,yú,dì
鱼鲁帝虎,yú,hǔ
鱼龙漫衍,yú,yǎn
鱼龙曼衍,yú,yǎn
鱼龙曼延,yú,yán
鱼龙曼羡,yú,xiàn
鱼龙混杂,yú,zá
鱼龙变化,yú,huà
鱼龙百变,yú,biàn
鱼瞵鹗睨,yú,nì
鱼烂瓦解,yú,jiě
鱼米之乡,yú,xiāng
鱼烂土崩,yú,bēng
鱼烂河决,yú,jué
鱼烂而亡,yú,wáng
鱼溃鸟散,yú,sàn
鱼溃鸟离,yú,lí
鱼惊鸟散,yú,sàn
鱼笺雁书,yú,shū
鱼贯雁行,yú,xíng
鱼贯雁比,yú,bǐ
鱼贯而行,yú,xíng
鱼贯而入,yú,rù
鱼贯而出,yú,chū
鱼烂取亡,yú,wáng
鱼目混珍,yú,zhēn
鱼目混珎,yú,zhū
榆木脑袋,yú,dài
鱼游釜中,yú,zhōng
鱼游釜内,yú,nèi
鱼游釜底,yú,dǐ
鱼游沸釜,yú,fǔ
鱼游沸鼎,yú,dǐng
鱼县鸟窜,yú,cuàn
鱼尾雁行,yú,xíng
鱼网鸿离,yú,lí
榆瞑豆重,yú,zhòng
榆枋之见,yú,jiàn
鱼死网破,yú,pò
鱼水相投,yú,tóu
鱼水相欢,yú,huān
鱼水深情,yú,qíng
鱼水和谐,yú,xié
鱼书雁信,yú,xìn
鱼书雁帖,yú,tiě
鱼书雁帛,yú,bó
鱼生空釜,yú,fǔ
鱼升龙门,yú,mén
鱼肉乡里,yú,lǐ
鱼肉百姓,yú,xìng
鱼馁肉败,yú,bài
鱼目间珠,yú,zhū
鱼目混珠,yú,zhū
鱼游濠上,yú,shàng
余烬复燃,yú,rán
鱼肠尺素,yú,sù
余膏剩馥,yú,fù
与世沉浮,yú,fú
舆死扶伤,yú,shāng
舆论哗然,yú,rán
瑜不掩瑕,yú,xiá
瑜不搑瑕,yú,xiá
余光分人,yú,rén
瑜百瑕一,yú,yī
榆木脑壳,yú,ké
逾墙越舍,yú,shě
与世无争,yú,zhēng
愚昧无知,yú,zhī
愚公移山,yú,shān
愚夫愚妇,yú,fù
愚夫蠢妇,yú,fù
愚不可及,yú,jí
逾闲荡检,yú,jiǎn
逾绳越契,yú,qì
逾山越海,yú,hǎi
逾沙轶漠,yú,mò
逾墙钻穴,yú,xué
愚眉肉眼,yú,yǎn
逾墙窥隙,yú,xì
鱼封雁帖,yú,tiē
于今为烈,yú,liè
于飞之乐,yú,lè
于呼哀哉,yú,zāi
于家为国,yú,guó
于事无补,yú,bǔ
于心何忍,yú,rěn
予取予夺,yú,duó
于心无愧,yú,kuì
予取予携,yú,xié
予智予雄,yú,xióng
余杯冷炙,yú,zhì
余波未平,yú,píng
余风遗文,yú,wén
予取予求,yú,qiú
于安思危,yú,wēi
云布雨润,yún,rùn
云屯森立,yún,lì
云屯鸟散,yún,sàn
云屯席卷,yún,juǎn
云屯飙散,yún,sàn
云屯雾集,yún,jí
云悲海思,yún,sī
云布雨施,yún,shī
云窗霞户,yún,hù
云程发轫,yún,rèn
云程万里,yún,lǐ
云愁海思,yún,sī
云愁雨怨,yún,yuàn
云窗雾阁,yún,gé
云窗雾槛,yún,jiàn
云心鹤眼,yún,yǎn
云窗月户,yún,hù
云朝雨暮,yún,mù
云心水性,yún,xìng
云涌飙发,yún,fā
云天高谊,yún,yì
芸芸众生,yún,shēng
匀脂抹粉,yún,fěn
云屯雾散,yún,sàn
云中仙鹤,yún,hè
云中白鹤,yún,hè
云蒸霞蔚,yún,wèi
云蒸雾集,yún,jí
云天雾地,yún,dì
云蒸龙变,yún,biàn
云尤雨殢,yún,tì
云涌风飞,yún,fēi
云窗月帐,yún,zhàng
云烟过眼,yún,yǎn
云行雨施,yún,shī
云兴霞蔚,yún,wèi
云树之思,yún,sī
云雨巫山,yún,shān
云次鳞集,yún,jí
匀红点翠,yún,cuì
云翻雨覆,yún,fù
云泥异路,yún,lù
云泥之别,yún,bié
云泥之差,yún,chā
云霓之望,yún,wàng
云期雨信,yún,xìn
云期雨约,yún,yuē
云起龙襄,yún,xiāng
云起龙骧,yún,xiāng
云起雪飞,yún,fēi
云情雨意,yún,yì
云淡风轻,yún,qīng
云泥殊路,yún,lù
云趋鹜赴,yún,fù
云容月貌,yún,mào
云散风流,yún,liú
云收雨散,yún,sàn
云舒霞卷,yún,juǎn
云树遥隔,yún,gé
云消雨散,yún,sàn
云消雾散,yún,sàn
云雾迷蒙,yún,méng
云屯雨集,yún,jí
云屯蚁聚,yún,jù
云屯星聚,yún,jù
云扰幅裂,yún,liè
云迷雾罩,yún,zhào
云行雨洽,yún,qià
云梦闲情,yún,qíng
云阶月地,yún,dì
云迷雾锁,yún,suǒ
云交雨合,yún,hé
云集响应,yún,yìng
云集景附,yún,fù
云集景从,yún,cóng
云鬟雾鬓,yún,bìn
云合响应,yún,yìng
云堦月地,yún,dì
云合雾集,yún,jí
云合景从,yún,cóng
云过天空,yún,kōng
云飞烟灭,yún,miè
云飞泥沉,yún,chén
云飞雨散,yún,sàn
云开雾散,yún,sàn
云罗天网,yún,wǎng
云龙井蛙,yún,wā
云龙风虎,yún,hǔ
云开雾释,yún,shì
云开见天,yún,tiān
云开见日,yún,rì
云谲波诡,yún,guǐ
云净天空,yún,kōng
云锦天章,yún,zhāng
压良为贱,yā,jiàn
压倒元白,yā,bái
压肩迭背,yā,bèi
压雪求油,yā,yóu
鸦飞鹊乱,yā,luàn
鸦飞雀乱,yā,luàn
压肩叠背,yā,bèi
鸦没鹊静,yā,jìng
鸦默雀静,yā,jìng
鸦默鹊静,yā,jìng
鸦巢生凤,yā,fèng
鸦雀无闻,yā,wén
鸦鹊无声,yā,shēng
鸭步鹅行,yā,xíng
鸭行鹅步,yā,bù
压卷之作,yā,zuò
鸦雀无声,yā,shēng
嫣然一笑,yān,xiào
烟云过眼,yān,yǎn
淹会贯通,yān,tōng
淹旬旷月,yān,yuè
淹淹一息,yān,xī
湮没无闻,yān,wén
嫣红姹紫,yān,zǐ
烟炎张天,yān,tiān
燕骏千金,yān,jīn
燕歌赵舞,yān,wǔ
燕驾越毂,yān,gū
燕金募秀,yān,xiù
燕石妄珍,yān,zhēn
燕市悲歌,yān,gē
燕昭好马,yān,mǎ
燕昭市骏,yān,jùn
燕岱之石,yān,shí
烟销灰灭,yān,miè
烟霏雨散,yān,sàn
烟消雾散,yān,sàn
烟花风月,yān,yuè
烟消云散,yān,sàn
烟霏雾集,yān,jí
烟断火绝,yān,jué
烟不出火不进,yān,huǒ
烟波浩渺,yān,miǎo
烟飞星散,yān,sàn
烟聚波属,yān,shǔ
烟视媚行,yān,xíng
烟蓑雨笠,yān,lì
烟霞痼疾,yān,jì
烟消火灭,yān,miè
烟波钓徒,yān,tú
殃及池鱼,yāng,yú
泱泱大风,yāng,fēng
鞅鞅不乐,yāng,lè
幺么小丑,yāo,chǒu
幺麽小丑,yāo,chǒu
幺豚暮鹨,yāo,liù
幺弦孤韵,yāo,yùn
幺幺小丑,yāo,chǒu
夭桃穠李,yāo,lǐ
妖不胜德,yāo,dé
妖魔鬼怪,yāo,guài
妖形怪状,yāo,zhuàng
妖言惑众,yāo,zhòng
妖由人兴,yāo,xīng
腰鼓兄弟,yāo,dì
腰金拖紫,yāo,zǐ
腰金衣紫,yāo,zǐ
邀功求赏,yāo,shǎng
邀功希宠,yāo,chǒng
邀名射利,yāo,lì
夭桃秾李,yāo,lǐ
腰缠万贯,yāo,guàn
野无遗贤,yě,xián
野无遗才,yě,cái
冶容诲淫,yě,yín
野草闲花,yě,huā
野调无腔,yě,qiāng
野鹤孤云,yě,yún
野鹤闲云,yě,yún
冶叶倡条,yě,tiáo
野没遗贤,yě,xián
野人献曝,yě,pù
野人献芹,yě,qín
野人献日,yě,rì
野人奏曝,yě,pù
野马无缰,yě,jiāng
野心勃勃,yě,bó
野蔌山肴,yě,yáo
一字一珠,yī,zhū
一字长蛇阵,yī,shé
一字兼金,yī,jīn
一字连城,yī,chéng
伊何底止,yī,zhǐ
一字千金,yī,jīn
一字千钧,yī,jūn
一字千秋,yī,qiū
一字师,yī,
一座皆惊,yī,jīng
一坐一起,yī,qǐ
一字一句,yī,jù
一字一泪,yī,lèi
一坐尽倾,yī,qīng
一坐尽惊,yī,jīng
一坐皆惊,yī,jīng
一走了之,yī,zhī
一字之师,yī,shī
一字一板,yī,bǎn
一字长城,yī,chéng
一枕南柯,yī,kē
伊于胡底,yī,dǐ
一之为甚,yī,shèn
一之谓甚,yī,shèn
一之已甚,yī,shèn
一支半节,yī,jié
一枝一节,yī,jié
一枝一栖,yī,qī
一枝之栖,yī,qī
一知半见,yī,jiàn
一知半解,yī,jiě
一知片解,yī,jiě
一肢半节,yī,jié
一肢一节,yī,jié
一纸空文,yī,wén
一纸千金,yī,jīn
一至于此,yī,cǐ
一至于斯,yī,sī
一致百虑,yī,lǜ
一字褒贬,yī,biǎn
一子悟道，九族生天,yī,dào，jiǔ
一子出家，七祖升天,yī,jiā，qī
一子出家，七祖昻天,yī,jiā，qī
一子出家，九祖升天,yī,jiā，jiǔ
一资半级,yī,jí
一字不易,yī,yì
一着不慎，满盘皆输,yī,shèn，mǎn
一柱擎天,yī,tiān
一柱承天,yī,tiān
一重一掩,yī,yǎn
一掷乾坤,yī,kūn
一掷千金,yī,jīn
一掷百万,yī,wàn
一着被蛇咬，三年怕井绳,yī,shé
一字不苟,yī,gǒu
衣冠礼乐,yī,lè
衣不蔽体,yī,tǐ
依翠偎红,yī,hóng
依法炮制,yī,zhì
依法砲制,yī,zhì
依葫芦画瓢,yī,huà
依经傍注,yī,zhù
依流平进,yī,jìn
依门傍户,yī,hù
依门卖笑,yī,xiào
依然故我,yī,wǒ
依然如故,yī,gù
依人篱下,yī,xià
依草附木,yī,mù
依乷附木,yī,mù
依头缕当,yī,dàng
依头顺尾,yī,wěi
依违两可,yī,kě
依心像意,yī,yì
依样葫芦,yī,lu
依样画葫芦,yī,hú
依依不舍,yī,shě
依依惜别,yī,bié
壹败涂地,yī,dì
壹倡三叹,yī,tàn
揖盗开门,yī,mén
依山傍水,yī,shuǐ
衣钵相传,yī,chuán
依本画葫芦,yī,hú
医时救弊,yī,bì
衣不解带,yī,dài
衣不完采,yī,cǎi
衣单食薄,yī,bó
衣冠楚楚,yī,chǔ
衣冠禽兽,yī,shòu
衣冠土枭,yī,xiāo
衣冠枭獍,yī,jìng
衣架饭囊,yī,náng
衣宽带松,yī,sōng
衣来伸手，饭来张口,yī,shǒu，fàn
衣衫蓝缕,yī,lǚ
依阿取容,yī,róng
衣衫褴褛,yī,lǚ
衣食不周,yī,zhōu
衣食父母,yī,mǔ
衣食税租,yī,zū
衣食住行,yī,xíng
衣香鬓影,yī,yǐng
衣宵食旰,yī,gàn
衣绣夜行,yī,xíng
衣绣夜游,yī,yóu
衣紫腰黄,yī,huáng
衣紫腰金,yī,jīn
衣紫腰银,yī,yín
衣裳之会,yī,huì
一枕黄粱,yī,liáng
一挥九制,yī,zhì
一枕槐安,yī,ān
一饥两饱,yī,bǎo
一晦一明,yī,míng
一麾出守,yī,shǒu
一挥而就,yī,jiù
一挥而成,yī,chéng
一簧两舌,yī,shé
一还一报,yī,bào
一褱而论,yī,lùn
一画开天,yī,tiān
一花独放,yī,fàng
一虎不河,yī,hé
一枕黄梁,yī,liáng
一壶千金,yī,jīn
一狐之腋,yī,yè
一狐之掖,yī,yè
一己之见,yī,jiàn
一己之私,yī,sī
一技之长,yī,cháng
一家眷属,yī,shǔ
一箭上垛,yī,duò
一剑之任,yī,rèn
一见钟情,yī,qíng
一见如旧,yī,jiù
一见如故,yī,gù
一见倾心,yī,xīn
一见了然,yī,rán
一呼再喏,yī,nuò
一家之作,yī,zuò
一家之学,yī,xué
一家之计,yī,jì
一家之辞,yī,cí
一家一计,yī,jì
一家一火,yī,huǒ
一家无二,yī,èr
一家老小,yī,xiǎo
一家之言,yī,yán
一呼百应,yī,yìng
一呼百诺,yī,nuò
一哄而上,yī,shàng
一根一板,yī,bǎn
一个萝卜一个坑,yī,bo
一个半个,yī,gè
一个巴掌拍不响,yī,zhǎng
一高二低,yī,dī
一干人犯,yī,fàn
一干二净,yī,jìng
一谷不登,yī,dēng
一概而论,yī,lùn
一傅众咻,yī,xiū
一夫之用,yī,yòng
一夫之勇,yī,yǒng
一夫当关，万夫莫开,yī,guān，wàn
一夫当关,yī,guān
一佛出世，二佛生天,yī,shì，èr
一佛出世，二佛升天,yī,shì，èr
一改故辙,yī,zhé
一箭双雕,yī,diāo
一谷不升,yī,shēng
一鼓一板,yī,bǎn
一哄而散,yī,sàn
一哄而起,yī,qǐ
一狠二狠,yī,hěn
一呵而就,yī,jiù
一毫千里,yī,lǐ
一毫不染,yī,rǎn
一毫不苟,yī,gǒu
一股脑儿,yī,er
一毫不差,yī,chā
一国三公,yī,gōng
一棍子打死,yī,dǎ
一轨同风,yī,fēng
一官半职,yī,zhí
一顾倾城,yī,chéng
一顾千金,yī,jīn
一鼓作气,yī,qì
一寒如此,yī,cǐ
一箭之地,yī,dì
一箭之遥,yī,yáo
一浆十饼,yī,bǐng
一鳞半甲,yī,jiǎ
一了百了,yī,liǎo
一了百当,yī,dàng
一廉如水,yī,shuǐ
一力承当,yī,dāng
一雷二闪,yī,shǎn
一劳永逸,yī,yì
一鳞半爪,yī,zhǎo
一劳久逸,yī,yì
一览无余,yī,yú
一览无遗,yī,yí
一来一往,yī,wǎng
一来二去,yī,qù
一壸千金,yī,jīn
一篑之功,yī,gōng
一馈十起,yī,qǐ
一揽包收,yī,shōu
一夔已足,yī,zú
一鳞片甲,yī,jiǎ
一鳞一爪,yī,zhǎo
一脉同气,yī,qì
一马一鞍,yī,ān
一马平川,yī,chuān
一马当先,yī,xiān
一落千丈,yī,zhàng
一乱涂地,yī,dì
一路顺风,yī,fēng
一鳞片爪,yī,zhǎo
一路神祇,yī,qí
一路货色,yī,sè
一路福星,yī,xīng
一路风清,yī,qīng
一路风尘,yī,chén
一龙一猪,yī,zhū
一龙一蛇,yī,shé
一溜烟,yī,
一路平安,yī,ān
一佛出世，二佛涅槃,yī,shì，èr
一夔一契,yī,qì
一匡九合,yī,hé
一举手之劳,yī,zhī
一举三反,yī,fǎn
一举千里,yī,lǐ
一举两全,yī,quán
一举两得,yī,dé
一举成名,yī,míng
一介之士,yī,shì
一举万里,yī,lǐ
一介之善,yī,shàn
一介书生,yī,shēng
一介不取,yī,qǔ
一介不苟,yī,gǒu
一接如旧,yī,jiù
一阶半职,yī,zhí
一阶半级,yī,jí
一脚不移,yī,yí
一介之才,yī,cái
一匡天下,yī,xià
一举一动,yī,dòng
一决胜负,yī,fù
一块石头落了地,yī,tou
一块石头落地,yī,tóu
一口一声,yī,shēng
一口咬定,yī,dìng
一口吸尽西江水,yī,jìn
一口同音,yī,yīn
一口同声,yī,shēng
一决雌雄,yī,xióng
一口三舌,yī,shé
一孔之见,yī,jiàn
一孔不达,yī,dá
一空依傍,yī,bàng
一客不烦二主,yī,fán
一刻千金,yī,jīn
一蹶不振,yī,zhèn
一蹶不兴,yī,xīng
一口两匙,yī,chí
一佛出世，二佛涅盘,yī,shì，èr
一佛出世,yī,shì
一风吹,yī,
一差半错,yī,cuò
一草一木,yī,mù
一步一趋,yī,qū
一步一鬼,yī,guǐ
一步一个脚印,yī,gè
一步登天,yī,tiān
一不做，二不休,yī,bù
一差二错,yī,cuò
一不压众，百不随一,yī,zhòng，bǎi
一波未平，一波又起,yī,píng，yī
一波万波,yī,bō
一波三折,yī,zhé
一波才动万波随,yī,dòng
一病不起,yī,qǐ
一秉至公,yī,gōng
一秉虔诚,yī,chéng
一不扭众,yī,zhòng
一秉大公,yī,gōng
一差二误,yī,wù
一差两讹,yī,é
一朝之忿,yī,fèn
一朝一夕,yī,xī
一朝天子一朝臣,yī,zǐ
一朝权在手，便把令来行,yī,zài
一朝千里,yī,lǐ
一唱一和,yī,hè
一唱三叹,yī,tàn
一差二悮,yī,wù
一唱百和,yī,hé
一倡三叹,yī,tàn
一倡百和,yī,hè
一场春梦,yī,mèng
一长一短,yī,duǎn
一长两短,yī,duǎn
一长二短,yī,duǎn
一长半短,yī,duǎn
一倡一和,yī,hé
一朝之患,yī,huàn
一表堂堂,yī,táng
一表人材,yī,cái
一报还一报,yī,yī
一棒一条痕,yī,tiáo
一瓣心香,yī,xiāng
一板一眼,yī,yǎn
一板三眼,yī,yǎn
一斑窥豹,yī,bào
一斑半点,yī,diǎn
一暴十寒,yī,hán
一般无二,yī,èr
一班一级,yī,jí
一班一辈,yī,bèi
一班半点,yī,diǎn
一败涂地,yī,dì
一败如水,yī,shuǐ
一百二十行,yī,shí
一把死拿,yī,ná
一般见识,yī,shí
一表人物,yī,wù
一悲一喜,yī,xǐ
一本正经,yī,jīng
一表人才,yī,cái
一表非俗,yī,sú
一表非凡,yī,fán
一鞭一条痕,yī,tiáo
一鞭先著,yī,zhuó
一臂之力,yī,lì
一碧万顷,yī,qǐng
一本万利,yī,lì
一笔抹煞,yī,shā
一笔抹摋,yī,sà
一笔勾销,yī,xiāo
一笔勾消,yī,xiāo
一笔勾断,yī,duàn
一笔不苟,yī,gǒu
一鼻子灰,yī,huī
一鼻孔出气,yī,chū
一笔抹杀,yī,shā
一脉相承,yī,chéng
一彻万融,yī,róng
一尘不染,yī,rǎn
一动不如一静,yī,rú
一定之规,yī,guī
一定不易,yī,yì
一定不移,yī,yí
一丁不识,yī,shí
一跌不振,yī,zhèn
一雕双兔,yī,tù
一而二，二而三,yī,ér
一点一滴,yī,dī
一点半点,yī,diǎn
一德一心,yī,xīn
一得之愚,yī,yú
一得之见,yī,jiàn
一得之功,yī,gōng
一刀切,yī,
一刀两断,yī,duàn
一点灵犀,yī,xī
一刀两段,yī,duàn
一而二，二而一,yī,ér
一而再，再而三,yī,ér
一分一毫,yī,háo
一分为二,yī,èr
一分耕耘，一分收获,yī,yún，yī
一吠百声,yī,shēng
一飞冲天,yī,tiān
一方之任,yī,rèn
一饭之德,yī,dé
一而光,yī,
一饭三吐哺,yī,tǔ
一反其道,yī,dào
一反既往,yī,wǎng
一反常态,yī,tài
一帆顺风,yī,fēng
一帆风顺,yī,shùn
一发千钧,yī,jūn
一发破的,yī,dì
一饭千金,yī,jīn
一尘不到,yī,dào
一弹指顷,yī,qǐng
一箪一瓢,yī,piáo
一槌定音,yī,yīn
一吹一唱,yī,chàng
一床两好,yī,hǎo
一床锦被遮盖,yī,bèi
一串骊珠,yī,zhū
一传十，十传百,yī,chuán
一触即溃,yī,kuì
一锤定音,yī,yīn
一触即发,yī,fā
一尺水十丈波,yī,shí
一尺水翻腾做百丈波,yī,fān
一弛一张,yī,zhāng
一成一旅,yī,lǚ
一成不易,yī,yì
一成不变,yī,biàn
一尘不缁,yī,zī
一筹莫展,yī,zhǎn
一旦一夕,yī,xī
一锤子买卖,yī,mǎi
一辞同轨,yī,guǐ
一代宗臣,yī,chén
一代文宗,yī,zōng
一代谈宗,yī,zōng
一代楷模,yī,mó
一代风流,yī,liú
一代鼎臣,yī,chén
一代不如一代,yī,rú
一辞莫赞,yī,zàn
一搭一档,yī,dàng
一寸光阴一寸金,yī,yīn
一寸丹心,yī,xīn
一寸赤心,yī,xīn
一蹴可几,yī,jǐ
一蹴而就,yī,jiù
一蹴而得,yī,dé
一蹴而成,yī,chéng
一搭两用,yī,yòng
一脉相传,yī,chuán
一尺水翻腾做一丈波,yī,fān
一脉香烟,yī,yān
一文钱难倒英雄汉,yī,nán
一文不值,yī,zhí
一文不名,yī,míng
一苇可航,yī,háng
一望无垠,yī,yín
一望无际,yī,jì
一望无边,yī,biān
一望而知,yī,zhī
一往直前,yī,qián
一往无前,yī,qián
一往情深,yī,shēn
一往而深,yī,shēn
一网尽扫,yī,sǎo
一网打尽,yī,jìn
一碗水端平,yī,duān
一退六二五,yī,èr
一推两搡,yī,sǎng
一团漆黑,yī,hēi
一团和气,yī,qì
一文如命,yī,mìng
一吐为快,yī,kuài
一闻千悟,yī,wù
一窝蜂,yī,
一夕一朝,yī,zhāo
一误再误,yī,wù
一物降一物,yī,yī
一物不知,yī,zhī
一五一十,yī,shí
一脉相通,yī,tōng
一无所有,yī,yǒu
一无所闻,yī,wén
一无所取,yī,qǔ
一无所求,yī,qiú
一无所能,yī,néng
一无所获,yī,huò
一无所得,yī,dé
一无所成,yī,chéng
一无所长,yī,cháng
一无是处,yī,chù
一无可取,yī,qǔ
一无长物,yī,wù
一卧不起,yī,qǐ
一问三不知,yī,bù
一统天下,yī,xià
一通百通,yī,tōng
一天一地,yī,dì
一手一足,yī,zú
一手一脚,yī,jiǎo
一手托天,yī,tiān
一手独拍，虽疾无声,yī,pāi，suī
一手包办,yī,bàn
一是一，二是二,yī,shì
一室生春,yī,chūn
